name,areaType,id,country
Triigi Harbor,Port,5358fc78b68ca120a07db8c0,Estonia
Tyumen,Port,5358fc78b68ca120a07db8d5,Russia
Villasimius Harbor,Port,5358fc78b68ca120a07db918,Italy
Uglegorsk,Port,5358fc78b68ca120a07db8da,Russia
Ust-Dunaisk,Port,5358fc78b68ca120a07db8e9,Ukraine
Porto de Villagarcia,Port,5358fc78b68ca120a07db913,Spain
Vilsund Havn,Port,5358fc78b68ca120a07db91a,Denmark
Vardo,Port,5358fc78b68ca120a07db901,Norway
Vopnafjordur,Port,5358fc78b68ca120a07db929,Iceland
Vasteras,Port,5358fc78b68ca120a07db903,Sweden
Vastervik,Port,5358fc78b68ca120a07db904,Sweden
Whitemark,Port,5358fc78b68ca120a07db951,Australia
Vuoksen Terminal,Port,5358fc78b68ca120a07db92d,Finland
Suursadam Harbour,Port,5358fc78b68ca120a07db848,Estonia
Tanga,Port,5358fc78b68ca120a07db869,Tanzania
Torre del Greco,Port,5358fc78b68ca120a07db8b4,Italy
Tonnay-Charente,Port,5358fc78b68ca120a07db8ad,France
Tulcea,Port,5358fc78b68ca120a07db8cd,Romania
Tripoli (Lebanon),Port,5358fc78b68ca120a07db8c2,Lebanon
Tsukumi,Port,5358fc78b68ca120a07db8c9,Japan
Ust Kamchatsk,Port,5358fc78b68ca120a07db8e8,Russia
Vitino,Port,5358fc78b68ca120a07db922,Russia
Voudhia Harbor,Port,5358fc78b68ca120a07db92c,Greece
Wajima Harbor,Port,5358fc78b68ca120a07db931,Japan
Wexford,Port,5358fc78b68ca120a07db94a,Ireland
Tabaco,Port,5358fc78b68ca120a07db852,Philippines
Telok Ayer,Port,5358fc78b68ca120a07db882,Indonesia
Tottori Harbor,Port,5358fc78b68ca120a07db8b8,Japan
Townsville,Port,5358fc78b68ca120a07db8b9,Australia
Vadso,Port,5358fc78b68ca120a07db8f6,Norway
Port Ustka,Port,5358fc78b68ca120a07db8ec,Poland
Vaksdal,Port,5358fc78b68ca120a07db8f7,Norway
Vaasa,Port,5358fc78b68ca120a07db8f2,Finland
Yabucoa,Port,5358fc78b68ca120a07db972,PuertoRico
Sullom Voe Harbour,Port,5358fc78b68ca120a07db83d,UnitedKingdom
Tangier Ville,Port,5358fc78b68ca120a07db86a,Morocco
Tarbert,Port,5358fc78b68ca120a07db877,UnitedKingdom
Tan Tan,Port,5358fc78b68ca120a07db866,Morocco
Tahkoluoto,Port,5358fc78b68ca120a07db859,Finland
Siros Ermoupoli,Port,5358fc78b68ca120a07db851,Greece
Hervey bay,Port,5358fc78b68ca120a07db8e5,Australia
Tinos,Port,5358fc78b68ca120a07db89e,Greece
Ulan-Ude,Port,5358fc78b68ca120a07db8db,Russia
Ven Backviken,Port,5358fc78b68ca120a07db908,Sweden
Varkaus Harbours,Port,5358fc78b68ca120a07db902,Finland
Tokura Harbor,Port,5358fc78b68ca120a07db8a6,Japan
Ueckermunde,Port,5358fc78b68ca120a07db8d7,Germany
Thorshavn,Port,5358fc78b68ca120a07db896,FaroeIslands
Uwajima Harbor,Port,5358fc78b68ca120a07db8f1,Japan
Vejle,Port,5358fc78b68ca120a07db907,Denmark
Vieux-Fort,Port,5358fc78b68ca120a07db90f,SaintLucia
Vicksburg,Port,5358fc78b68ca120a07db90e,UnitedStates
Vordingborg,Port,5358fc78b68ca120a07db92a,Denmark
Wallaroo,Port,5358fc78b68ca120a07db933,Australia
Warrenpoint,Port,5358fc78b68ca120a07db939,UnitedKingdom
Watchet Harbour,Port,5358fc78b68ca120a07db93e,UnitedKingdom
Yuanjiang,Port,5358fc78b68ca120a07db990,China
Wesel,Port,5358fc78b68ca120a07db945,Germany
Tanjung Balai Asahan,Port,5358fc78b68ca120a07db86c,Indonesia
Torre Annunziata,Port,5358fc78b68ca120a07db8b3,Italy
Tomioka Harbor,Port,5358fc78b68ca120a07db8aa,Japan
Toba Harbo,Port,5358fc78b68ca120a07db8a0,Japan
Treguier,Port,5358fc78b68ca120a07db8bd,France
Trois-Rivieres,Port,5358fc78b68ca120a07db8c3,Canada
Tubod,Port,5358fc78b68ca120a07db8cb,Philippines
Villa Constitucion,Port,5358fc78b68ca120a07db915,Argentina
Valdivia,Port,5358fc78b68ca120a07db8f8,Chile
Porto de Vila do Conde,Port,5358fc78b68ca120a07db911,Portugal
Walvis Bay,Port,5358fc78b68ca120a07db934,Namibia
Woodland,Port,5358fc78b68ca120a07db962,UnitedStates
Wuxue Harbour,Port,5358fc78b68ca120a07db967,China
Tacloban,Port,5358fc78b68ca120a07db854,Philippines
Pelabuhan Bass,Port,5358fc78b68ca120a07db884,Malaysia
Termini Imerese Harbor,Port,5358fc78b68ca120a07db88b,Italy
Trelleborg,Port,5358fc78b68ca120a07db8be,Sweden
Trincomalee,Port,5358fc78b68ca120a07db8c1,SriLanka
Thilawa,Port,5358fc78b68ca120a07db891,Myanmar
Umatilla,Port,5358fc78b68ca120a07db8de,UnitedStates
Vada Harbor,Port,5358fc78b68ca120a07db8f4,Italy
Uozu Harbor,Port,5358fc78b68ca120a07db8e3,Japan
Varbergs,Port,5358fc78b68ca120a07db900,Sweden
Weipa,Port,5358fc78b68ca120a07db942,Australia
Virac,Port,5358fc78b68ca120a07db91d,Philippines
Lingkas,Port,5358fc78b68ca120a07db875,Indonesia
Tanjung Uban,Port,5358fc78b68ca120a07db872,Indonesia
Talara,Port,5358fc78b68ca120a07db863,Peru
Tanjung Pandan,Port,5358fc78b68ca120a07db86f,Indonesia
Tinian,Port,5358fc78b68ca120a07db89d,NorthernMarianaIslands
Tolkkinen,Port,5358fc78b68ca120a07db8a7,Finland
Toenning,Port,5358fc78b68ca120a07db8a4,Germany
Torrevieja,Port,5358fc78b68ca120a07db8b5,Spain
Trondheim,Port,5358fc78b68ca120a07db8c5,Norway
Tiel,Port,5358fc78b68ca120a07db89b,Netherlands
Ulyanovsk,Port,5358fc78b68ca120a07db8dd,Russia
Uetersen,Port,5358fc78b68ca120a07db8d8,Germany
Porto de Viana do Castelo,Port,5358fc78b68ca120a07db90c,Portugal
Vila do Conde,Port,5358fc78b68ca120a07db910,Brazil
Whitehaven Marina,Port,5358fc78b68ca120a07db950,UnitedKingdom
Waterford,Port,5358fc78b68ca120a07db93f,Ireland
Wittenberge,Port,5358fc78b68ca120a07db95d,Germany
Westport Harbour,Port,5358fc78b68ca120a07db948,Ireland
Yakutsk,Port,5358fc78b68ca120a07db975,Russia
Workington,Port,5358fc78b68ca120a07db964,UnitedKingdom
Zwolle,Port,5358fc78b68ca120a07db9b2,Netherlands
Amsterdam,Port,5358fc78b68ca120a07dbcde,Netherlands
Algeciras Bay,Port,5358fc78b68ca120a07db9c1,Spain
San Juan,Port,5358fc78b68ca120a07dbbd1,PuertoRico
Hamburg,Port,5358fc78b68ca120a07dbce4,Germany
Olympia,Port,5358fc78b68ca120a07dbb5f,UnitedStates
Wei Hai Harbour,Port,5358fc78b68ca120a07db941,China
Wyandotte Harbor,Port,5358fc78b68ca120a07db968,UnitedStates
Yatsushiro,Port,5358fc78b68ca120a07db983,Japan
Zierikzee,Port,5358fc78b68ca120a07db9ab,Netherlands
Zadar,Port,5358fc78b68ca120a07db996,Croatia
Zhoushan,Port,5358fc78b68ca120a07db9a8,China
Murmansk,Port,5358fc78b68ca120a07dbb3b,Russia
Baltimore,Port,5358fc78b68ca120a07dbce0,UnitedStates
Safi,Port,5358fc78b68ca120a07dbbc7,Morocco
Shuwaikh,Port,5358fc78b68ca120a07dbbf1,Kuwait
Seville,Port,5358fc78b68ca120a07dbbe4,Spain
Yalta,Port,5358fc78b68ca120a07db977,Ukraine
Xintangzhen,Port,5358fc78b68ca120a07db96f,China
Yorktown,Port,5358fc78b68ca120a07db98d,UnitedStates
Wyndham,Port,5358fc78b68ca120a07db969,Australia
Zliten,Port,5358fc78b68ca120a07db9ad,Libya
Zhangjiabu,Port,5358fc78b68ca120a07db99f,China
Agadir,Port,5358fc78b68ca120a07db9bc,Morocco
Aioi,Port,5358fc78b68ca120a07db9be,Japan
Whitstable Harbour,Port,5358fc78b68ca120a07db952,UnitedKingdom
Zante,Port,5358fc78b68ca120a07db999,Greece
Port Wladyslawowo,Port,5358fc78b68ca120a07db95f,Poland
Yerakini,Port,5358fc78b68ca120a07db985,Greece
Ahus,Port,5358fc78b68ca120a07db9bd,Sweden
Coruna,Port,5358fc78b68ca120a07db9b3,Spain
Sheerness,Port,5358fc78b68ca120a07dbbea,UnitedKingdom
Oostende,Port,5358fc78b68ca120a07dbb66,Belgium
Hamriyah,Port,5358fc78b68ca120a07dbbe9,UnitedArabEmirates
Wicklow,Port,5358fc78b68ca120a07db958,Ireland
Weymouth Harbour,Port,5358fc78b68ca120a07db94b,UnitedKingdom
Waukegan,Port,5358fc78b68ca120a07db940,UnitedStates
Wewak,Port,5358fc78b68ca120a07db949,PapuaNewGuinea
Yali / Gyali,Port,5358fc78b68ca120a07db976,Greece
Whycocomagh Harbor,Port,5358fc78b68ca120a07db955,Canada
Yamagawa Harbor,Port,5358fc78b68ca120a07db978,Japan
Zarate,Port,5358fc78b68ca120a07db99b,Argentina
Yakushima Harbor,Port,5358fc78b68ca120a07db974,Japan
Zhicheng,Port,5358fc78b68ca120a07db9a4,China
Ziguinchor,Port,5358fc78b68ca120a07db9ac,Senegal
Manaus,Port,5358fc78b68ca120a07dbb17,Brazil
Aalborg,Port,5358fc78b68ca120a07db9b4,Denmark
Aberdeen,Port,5358fc78b68ca120a07db9b6,UnitedKingdom
Zonguldak,Port,5358fc78b68ca120a07db9ae,Turkey
Mina Salman,Port,5358fc78b68ca120a07dbb2f,Bahrain
Wisbech Harbour,Port,5358fc78b68ca120a07db95b,UnitedKingdom
Yanai,Port,5358fc78b68ca120a07db97a,Japan
Yangpu,Port,5358fc78b68ca120a07db97e,China
Rijeka,Port,5358fc78b68ca120a07dbbbb,Croatia
Saint John Port,Port,5358fc78b68ca120a07dbbc8,Canada
Messina,Port,5358fc78b68ca120a07dbb2b,Italy
Nouadhibou Etienne,Port,5358fc78b68ca120a07dbb59,Mauritania
Yuriage Harbor,Port,5358fc78b68ca120a07db994,Japan
Yawatahama Harbor,Port,5358fc78b68ca120a07db984,Japan
Youghal,Port,5358fc78b68ca120a07db98e,Ireland
Ystad,Port,5358fc78b68ca120a07db98f,Sweden
Zhongxiang,Port,5358fc78b68ca120a07db9a6,China
Mina Al Ahmadi,Port,5358fc78b68ca120a07dbbf0,Kuwait
Aden,Port,5358fc78b68ca120a07db9bb,Yemen
Sendai. Miyagi,Port,5358fc78b68ca120a07dbbdf,Japan
Shikama,Port,5358fc78b68ca120a07dbbec,Japan
Oita,Port,5358fc78b68ca120a07dbb5e,Japan
Visakhapatnam,Port,5358fc78b68ca120a07dbcd9,India
Whittier,Port,5358fc78b68ca120a07db953,UnitedStates
Wrangell,Port,5358fc78b68ca120a07db965,UnitedStates
Yukalpeten,Port,5358fc78b68ca120a07db992,Mexico
Zushi Harbor,Port,5358fc78b68ca120a07db9b1,Japan
Zhaoqing,Port,5358fc78b68ca120a07db9a1,China
Napier,Port,5358fc78b68ca120a07dbb4b,NewZealand
Zuluf,Port,5358fc78b68ca120a07db9b0,SaudiArabia
Mutsuogawara,Port,5358fc78b68ca120a07dbb3f,Japan
Sete,Port,5358fc78b68ca120a07dbbe2,France
Shahid Rajai,Port,5358fc78b68ca120a07dbbe6,Iran
Maputo,Port,5358fc78b68ca120a07dbb1e,Mozambique
Xiaoshan,Port,5358fc78b68ca120a07db96d,China
Port Windsor,Port,5358fc78b68ca120a07db95a,Canada
Guo Jin Rong,Port,5358fc78b68ca120a07db970,China
Shell Oil Terminal Martinez,Port,5358fc78b68ca120a07dbb25,UnitedStates
Shiogama,Port,5358fc78b68ca120a07dbbef,Japan
Santos,Port,5358fc78b68ca120a07dbbd9,Brazil
Onomichi,Port,5358fc78b68ca120a07dbb65,Japan
Woods Hole Harbor,Port,5358fc78b68ca120a07db963,UnitedStates
Wolfsburg,Port,5358fc78b68ca120a07db960,Germany
Yarmouth Marina,Port,5358fc78b68ca120a07db981,UnitedKingdom
Zarubino,Port,5358fc78b68ca120a07db99c,Russia
Yurihonjo Harbor,Port,5358fc78b68ca120a07db995,Japan
Xiangtan Harbour,Port,5358fc78b68ca120a07db96b,China
Yueyang,Port,5358fc78b68ca120a07db991,China
Zeytinburnu,Port,5358fc78b68ca120a07db99e,Turkey
Port Khalifa,Port,5358fc78b68ca120a07db9b8,UnitedArabEmirates
Albany - USA,Port,5358fc78b68ca120a07db9c0,UnitedStates
Port Khalid - Sharjah,Port,5358fc78b68ca120a07dbbe8,UnitedArabEmirates
Marin. Pontevedra,Port,5358fc78b68ca120a07dbb20,Spain
Oarai,Port,5358fc78b68ca120a07dbb5c,Japan
Zuara-zuwarah,Port,5358fc78b68ca120a07db9af,Libya
Abashiri,Port,5358fc78b68ca120a07db9b5,Japan
Acajutla,Port,5358fc78b68ca120a07db9b9,ElSalvador
Camas-Washougal,Port,5358fc78b68ca120a07db93c,UnitedStates
Zhapu,Port,5358fc78b68ca120a07db9a2,China
Yangjiang,Port,5358fc78b68ca120a07db97d,China
Abidjan,Port,5358fc78b68ca120a07db9b7,IvoryCoast
Victoria,Port,5358fc78b68ca120a07dbcd8,Canada
Warri,Port,5358fc78b68ca120a07db93a,Nigeria
Whitby,Port,5358fc78b68ca120a07db94e,UnitedKingdom
Yeysk,Port,5358fc78b68ca120a07db986,Russia
Manzanillo,Port,5358fc78b68ca120a07dbb1c,Mexico
Setubal,Port,5358fc78b68ca120a07dbbe3,Portugal
Onoda,Port,5358fc78b68ca120a07dbb64,Japan
Melilla,Port,5358fc78b68ca120a07dbb29,Spain
Benicia,Port,5358fc78b68ca120a07db9fc,UnitedStates
Nanao,Port,5358fc78b68ca120a07dbb45,Japan
Mandvi,Port,5358fc78b68ca120a07dbb1a,India
Pamatacual,Port,5358fc78b68ca120a07dbb73,Venezuela
Sfax,Port,5358fc78b68ca120a07dbbe5,Tunisia
Sacramento,Port,5358fc78b68ca120a07db946,UnitedStates
Wiarton Harbor,Port,5358fc78b68ca120a07db956,Canada
Wittenberg,Port,5358fc78b68ca120a07db95c,Germany
Yanbu Commercial Port,Port,5358fc78b68ca120a07db97b,SaudiArabia
Yarmouth,Port,5358fc78b68ca120a07db980,Canada
Warrington,Port,5358fc78b68ca120a07dbb18,UnitedKingdom
Adelaide,Port,5358fc78b68ca120a07db9ba,Australia
Shimizu,Port,5358fc78b68ca120a07dbbed,Japan
Whyalla,Port,5358fc78b68ca120a07db954,Australia
Yamba,Port,5358fc78b68ca120a07db979,Australia
Zanzibar,Port,5358fc78b68ca120a07db99a,Tanzania
Zarzis,Port,5358fc78b68ca120a07db99d,Tunisia
Akita,Port,5358fc78b68ca120a07db9bf,Japan
Mersin,Port,5358fc78b68ca120a07dbb2a,Turkey
Wakayama,Port,5358fc78b68ca120a07dbcdb,Japan
Noumea,Port,5358fc78b68ca120a07dbb5a,NewCaledonia
Nikolaevsk on Amur,Port,5358fc78b68ca120a07dbb57,Russia
Vladivostok,Port,5358fc78b68ca120a07dbcda,Russia
Antwerpen,Port,5358fc78b68ca120a07dbcdf,Belgium
Cabinda,Port,537863704275202a2eda2f9d,Angola
Labuan offshore,Port,537485088925ee691cb9b4c0,Malaysia
Yantian,Port,5358fc78b68ca120a07dbcdd,China
Boston,Port,5358fc78b68ca120a07dbce1,UnitedStates
Chiba,Port,5358fc78b68ca120a07dbce3,Japan
Yangxi,Port,537472428925ee691cb9b4b7,China
Liangtan island,Port,537381a6b866908314b2f7ab,China
Port Charleston,Port,5358fc78b68ca120a07dbce2,UnitedStates
Futila,Port,5378c48d4275202a2eda2fbd,Angola
Puerto Nuevo,Port,537a1ded72ef82043d620f76,Colombia
Samcheon Po,Port,537c71b472ef82043d620fe6,SouthKorea
Shanwei Power Plant,Port,53eb670eafccdb7b1a2be957,China
Toros ,Port,537a0f1772ef82043d620f64,Turkey
Nantong,Port,53ec8a88afccdb7b1a2be99d,China
Essungo,Port,5378c27e4275202a2eda2fb9,Angola
Puerto Drummond,Port,537a1fe872ef82043d620f7a,Colombia
Kijang,Port,53ec7192afccdb7b1a2be98a,Indonesia
Gadani Scrapyard,Port,53ec75edafccdb7b1a2be991,Pakistan
Tuzla Shipyard,Port,54057732afccdb7b1a2be9a6,Turkey
Kitakyushu,Port,537c6adb72ef82043d620fdf,Japan
Acu,Port,53f1ec8dafccdb7b1a2be9a5,Brazil
Yeonghung Thermal Power (Korea Electric Power Corp),Port,53ec8df0afccdb7b1a2be99e,SouthKorea
Atucha,Port,54880c9b2f16092e9efe7c1d,Argentina
Puerto Quequen,Port,54880c9b2f16092e9efe8882,Argentina
San Julian,Port,54880c9b2f16092e9efe7af0,Argentina
Songkhla,Port,54880c9b2f16092e9efe84d9,Thailand
Namibe,Port,54880c9b2f16092e9efe81d3,Angola
Samui,Port,54880c9b2f16092e9efe8432,Thailand
Nanchital,Port,54880c9b2f16092e9efe81da,Mexico
Galveston,Port,54880c9b2f16092e9efe8748,UnitedStates
Salina Cruz,Port,54880c9b2f16092e9efe8423,Mexico
Puerto Deseado,Port,54880c9b2f16092e9efe887a,Argentina
Puerto Vallarta,Port,54880c9b2f16092e9efe8373,Mexico
Tuxpan,Port,54880c9b2f16092e9efe8900,Mexico
Mar del Plata,Port,54880c9b2f16092e9efe8123,Argentina
Caleta Cordova,Port,54880c9b2f16092e9efe78b3,Argentina
Kantang,Port,54880c9b2f16092e9efe7fd0,Thailand
Luanda,Port,54880c9b2f16092e9efe87df,Angola
Alang Scrapyard,Port,53ec7b81afccdb7b1a2be997,India
Progreso,Port,54880c9b2f16092e9efe8359,Mexico
Corpus Christi,Port,54880c9b2f16092e9efe894b,UnitedStates
Houston,Port,54880c9b2f16092e9efe89b6,UnitedStates
Rosarito Terminal,Port,54880c9b2f16092e9efe7adc,Mexico
Puerto Madryn,Port,54880c9b2f16092e9efe7aaf,Argentina
Guaymas,Port,54880c9b2f16092e9efe8760,Mexico
Comodoro Rivadavia,Port,54880c9b2f16092e9efe7d73,Argentina
Ensenada,Port,54880c9b2f16092e9efe872e,Mexico
Mazatlan,Port,54880c9b2f16092e9efe87fb,Mexico
Cozumel,Port,54880c9b2f16092e9efe7d8e,Mexico
Alvarado,Port,54880c9b2f16092e9efe7bd5,Mexico
Altamira,Port,54880c9b2f16092e9efe869f,Mexico
Louisiana - Lake Charles,Port,54880c9b2f16092e9efe8085,UnitedStates
El-Dekheila,Port,536235ffff6151232c1c2730,Egypt
Satui,Port,537b6e4772ef82043d620fbf,Indonesia
Punta Totoralillo,Port,53620e2fff6151232c1c2717,Chile
Ashkelon - Katza,Port,537b4b7472ef82043d620f98,Israel
Shidao,Port,53eb6cc5afccdb7b1a2be959,China
Toyo,Port,537c679872ef82043d620fd8,Japan
Wafangdian,Port,53b90950afccdb7b1a2be908,China
Dangjin,Port,537c690172ef82043d620fdb,SouthKorea
Muara Pantai,Port,537c4a6b72ef82043d620fc8,Indonesia
Ceyhan Sugozu,Port,5366006dff6151232c1c2807,Turkey
Saizaki,Port,537c668f72ef82043d620fd4,Japan
Chitose,Port,537c660c72ef82043d620fd2,Japan
Hay Point,Port,537b4d5572ef82043d620f9b,Australia
Zhenjiang,Port,53ec6bb7afccdb7b1a2be97c,China
Talaga,Port,537c3f3d72ef82043d620fc5,Indonesia
Tsuneishi Shipyard,Port,53eb7857afccdb7b1a2be967,Japan
Asam Asam,Port,537b6ebd72ef82043d620fc0,Indonesia
Sullana,Port,54aba7497132f7a923485ee0,Peru
Mancora,Port,54aba4497132f7a923485ed9,Peru
Pucusana,Port,54a966397132f7a923485ec9,Peru
Thuan An,Port,54d0be087cd0299014a009f9,Vietnam
Bac Song Cam Shipyard,Port,54cf79fbb864879114e4de07,Vietnam
Florida,Port,54bfa827b864879114e4ddf6,Indonesia
La Cruz,Port,54ab9eb67132f7a923485ed0,Peru
Telaga,Port,54bfc3aab864879114e4ddf8,Indonesia
Asam Asam 4,Port,54ad32fa7132f7a923485efd,Indonesia
Ponta da Madeira,Port,54d338217cd0299014a00a16,Brazil
Hon Chong,Port,54d31132b864879114e4de3c,Vietnam
Banjarmasin offshore,Port,54bb7d20f7ff9ca20f03f12e,Indonesia
Pisco Camisea Marine Terminal,Port,54c902adb864879114e4ddfb,Peru
Hai Phong Cement,Port,54cf75dfb864879114e4de06,Vietnam
Estancia Harberton,Port,54f3359ec423c5aa171de55f,Argentina
Canete - LNG,Port,54a966877132f7a923485eca,Peru
Lobitos,Port,54a9317a9370ca7b693712b0,Peru
Ilo Offshore,Port,54bbd9c3f7ff9ca20f03f139,Peru
Minh Duc,Port,54cf6f207cd0299014a009dc,Vietnam
Puerto de Eldorado,Port,54f5d23d07b65aab17ea3b86,Argentina
Parachique,Port,54aba6557132f7a923485ede,Peru
Bedi Bunder offshore,Port,54ad41477132f7a923485f09,India
Whyalla Offshore,Port,54bb8cd2f7ff9ca20f03f133,Australia
Nghe Tinh,Port,54d1d83fb864879114e4de2b,Vietnam
Matarani,Port,54a8f7839370ca7b693712ac,Peru
Refineria De Conchan,Port,54bbd0c0f7ff9ca20f03f136,Peru
Balikpapan - offshore,Port,54ad3dbe7132f7a923485f01,Indonesia
Cabello (Peruvian Naval School),Port,54a537009370ca7b69371296,Peru
Conchan (Cement Jetty),Port,54a562a29370ca7b693712a4,Peru
Asam Asam 2,Port,54ad32677132f7a923485efc,Indonesia
SPM Salaverry,Port,54b7ae57a476915034d40aaf,Peru
Deltadock,Port,54f5c7fe07b65aab17ea3b84,Argentina
Callao,Port,54a5207d9370ca7b69371294,Peru
Organos,Port,54aba3937132f7a923485ed7,Peru
Islilla,Port,54aba5957132f7a923485edc,Peru
Dam Mon,Port,54d348ffb864879114e4de47,Vietnam
Nuro,Port,54aba3347132f7a923485ed5,Peru
Tanjung Pemancingan,Port,54bb8220f7ff9ca20f03f130,Indonesia
Asam Asam 3,Port,54ad33417132f7a923485efe,Indonesia
Vung Ang,Port,54d0841db864879114e4de15,Vietnam
Nam Can,Port,54d1e186b864879114e4de31,Vietnam
Callao (Marina Yacht Club),Port,54a53a439370ca7b69371298,Peru
Cabo Blanco North,Port,54aba2957132f7a923485ed3,Peru
Tarakan,Port,54ad2a387132f7a923485ef6,Indonesia
Marcona Naval Base,Port,54a567499370ca7b693712a6,Peru
Van Gia,Port,54cf514a7cd0299014a009d8,Vietnam
Vinh Long,Port,54d09b3c7cd0299014a009f2,Vietnam
Xi river Shipyard,Port,54e9e112c423c5aa171de558,China
Pebble,Port,54f82172c423c5aa171de572,FalklandIslands
Saunders Island,Port,54f81911c423c5aa171de570,FalklandIslands
Dung Quat,Port,54d34797b864879114e4de45,Vietnam
Puerto Libertad,Port,54880c9b2f16092e9efe8a39,Mexico
Van Phong Bay,Port,54d1f970b864879114e4de3a,Vietnam
La Paz - Argentina,Port,54f5d9c407b65aab17ea3b88,Argentina
Hernandarias,Port,54f5d95d07b65aab17ea3b87,Argentina
Mare Harbour,Port,54f808b207b65aab17ea3b99,FalklandIslands
My Tho,Port,54d1e74d7cd0299014a00a0b,Vietnam
Orcadas Base,Port,54f83f9e07b65aab17ea3ba1,Antarctica
Tombua,Port,54ec9225c423c5aa171de55d,Angola
Can Tho - Cai Cui,Port,54d38b8d07b65aab17ea3b3e,Vietnam
Mikkelsen Harbour,Port,54ffefe407b65aab17ea3bb2,Antarctica
New Island,Port,54f8179207b65aab17ea3b9f,FalklandIslands
New Heaven,Port,54f824a0c423c5aa171de573,FalklandIslands
Almirante Brown Antarctic Base,Port,54f83620c423c5aa171de575,Argentina
My Thoi,Port,54d1e552b864879114e4de32,Vietnam
Ras al Khafti,Port,5523cc8f001ecfd14d4af8a9,SaudiArabia
Thanh Hoa,Port,54d0c018b864879114e4de22,Vietnam
Club Regatas,Port,54f5be5707b65aab17ea3b7f,Argentina
Phuoc Thai,Port,54d0e81f7cd0299014a00a00,Vietnam
Port Lockroy,Port,54ffed8907b65aab17ea3bae,Antarctica
Rio Grande,Port,54f339bbc423c5aa171de562,Argentina
Dong Nai,Port,54d0a1337cd0299014a009f4,Vietnam
Kharg Island,Port,5513f877001ecfd14d4af877,Iran
Taboga,Port,54880c9b2f16092e9efe8a2b,Panama
Binh Duong,Port,54d38c6807b65aab17ea3b3f,Vietnam
Leith Harbour,Port,54f8430b07b65aab17ea3ba4,UnitedKingdom
Stromness,Port,54f842b107b65aab17ea3ba3,UnitedKingdom
Nha May dong Tau Shipyard,Port,54d386c007b65aab17ea3b3c,Vietnam
Ko Si Chang,Port,54880c9b2f16092e9efe8a4a,Thailand
Rayong,Port,54880c9b2f16092e9efe8a47,Thailand
Sattahip,Port,54880c9b2f16092e9efe8a48,Thailand
Bangkok,Port,54880c9b2f16092e9efe8a3f,Thailand
Melones Island,Port,54880c9b2f16092e9efe8a29,Panama
Belgrano Naval Base,Port,54880c9b2f16092e9efe8a54,Argentina
Pattani,Port,54880c9b2f16092e9efe8a44,Thailand
Laem Chabang,Port,54880c9b2f16092e9efe8a43,Thailand
Paseo del Caminante (Rosario),Port,54880c9b2f16092e9efe8a59,Argentina
Puerto Armuelles,Port,54880c9b2f16092e9efe8a2d,Panama
Phuket,Port,54880c9b2f16092e9efe8a45,Thailand
Costa Azul Terminal,Port,54880c9b2f16092e9efe8a3c,Mexico
Aguadulce - Panama,Port,54880c9b2f16092e9efe8a2e,Panama
Villeta,Port,54880c9b2f16092e9efe8a5a,Paraguay
Calica Terminal,Port,54880c9b2f16092e9efe8a3d,Mexico
Balboa,Port,54880c9b2f16092e9efe8a30,Panama
Cristobal,Port,54880c9b2f16092e9efe8a32,Panama
Bahia Las Minas,Port,54880c9b2f16092e9efe8a2c,Panama
Cerri,Port,54f5ba8907b65aab17ea3b7d,Argentina
Phu Quy,Port,54d0ec4d7cd0299014a00a01,Vietnam
Vinh Cam Ranh,Port,54d386a307b65aab17ea3b3b,Vietnam
Hon Khoi,Port,54d1f8beb864879114e4de38,Vietnam
Ben Dam,Port,54d725f607b65aab17ea3b49,Vietnam
Costa Maya,Port,54880c9b2f16092e9efe8a4c,Mexico
Esperanza Base,Port,54ffeb3a07b65aab17ea3bab,Argentina
Husvik,Port,54f84263c423c5aa171de577,UnitedKingdom
Military port,Port,54d38677c423c5aa171de542,Vietnam
Petrel Base,Port,54ffea6f07b65aab17ea3baa,Argentina
Assaluyeh,Port,55140724001ecfd14d4af884,Iran
Marina Puerto Los Cabos,Port,54880c9b2f16092e9efe8a3a,Mexico
Nghi Son,Port,54d1d1c8b864879114e4de2a,Vietnam
Jose Terminal,Port,5523b39459de2ed24dc2be6b,Venezuela
Ky Ha,Port,54d1eac2b864879114e4de35,Vietnam
Punta Delgada,Port,54eb24c207b65aab17ea3b65,Argentina
Primavera Antarctic Base,Port,54ffec5bc423c5aa171de578,Argentina
Ju'aymah Crude and LPG Terminals (SPM),Port,551400d4001ecfd14d4af881,SaudiArabia
Ojo de Liebre,Port,54880c9b2f16092e9efe8a3b,Mexico
Chiriqui Grande,Port,54880c9b2f16092e9efe8a2f,Panama
Islas de Tierra del Fuego,Port,54f3368507b65aab17ea3b6d,Argentina
Tra Noc,Port,54d0bb89b864879114e4de21,Vietnam
Chan May,Port,54d3879707b65aab17ea3b3d,Vietnam
Bella Vista,Port,54f5da6707b65aab17ea3b89,Argentina
Tampico,Port,54880c9b2f16092e9efe8a37,Mexico
Coatzacoalcos,Port,54880c9b2f16092e9efe8a38,Mexico
Qui Nhon,Port,54d0d48d7cd0299014a009fc,Vietnam
Las Palmas,Port,54f5c75e07b65aab17ea3b81,Argentina
Puerto Privado de Siderar,Port,54f5be2b07b65aab17ea3b7e,Argentina
Palmer Station,Port,54ffee1707b65aab17ea3bb0,UnitedStates
Siri Island,Port,55140e52001ecfd14d4af887,Iran
